file,start_datetime,stop_datetime,replicate,sex,species,strain,region_id,status
Monitor5-8.txt,2024-03-22 09:00:00,2024-03-26 08:59:00,2,M,Dsec,ArideA3F311,3,OK 
Monitor5-8.txt,2024-03-22 09:00:00,2024-03-26 08:59:00,2,M,Dsec,ArideA3F311,4,DEAD 
Monitor5-8.txt,2024-03-22 09:00:00,2024-03-26 08:59:00,2,M,Dsec,ArideA3F311,5,DEAD 
Monitor5-8.txt,2024-03-22 09:00:00,2024-03-26 08:59:00,2,M,Dsec,ArideA3F311,6,OK 
Monitor5-8.txt,2024-03-22 09:00:00,2024-03-26 08:59:00,2,M,Dsec,ArideA3F311,7,DEAD 
Monitor5-8.txt,2024-03-22 09:00:00,2024-03-26 08:59:00,2,M,Dsec,ArideA3F311,8,OK 
Monitor5-8.txt,2024-03-22 09:00:00,2024-03-26 08:59:00,2,M,Dsec,ArideA3F311,9,OK 
Monitor5-8.txt,2024-03-22 09:00:00,2024-03-26 08:59:00,2,M,Dsec,ArideA3F311,10,DEAD 
Monitor5-8.txt,2024-03-22 09:00:00,2024-03-26 08:59:00,2,M,Dsec,ArideA3F311,11,DEAD  
Monitor5-8.txt,2024-03-22 09:00:00,2024-03-26 08:59:00,2,M,Dsec,ArideA3F311,12,DEAD 
Monitor5-8.txt,2024-03-22 09:00:00,2024-03-26 08:59:00,2,M,Dsec,ArideA3F311,13,DEAD 
Monitor5-8.txt,2024-03-22 09:00:00,2024-03-26 08:59:00,2,M,Dsec,ArideA3F311,14,DEAD 
Monitor5-8.txt,2024-03-22 09:00:00,2024-03-26 08:59:00,2,M,Dsec,ArideA3F311,15,DEAD 
Monitor5-8.txt,2024-03-22 09:00:00,2024-03-26 08:59:00,2,M,Dsec,ArideA3F311,16,OK 
Monitor5-8.txt,2024-03-22 09:00:00,2024-03-26 08:59:00,2,M,Dsec,ArideA3F311,17,DEAD 
Monitor5-8.txt,2024-03-22 09:00:00,2024-03-26 08:59:00,2,M,Dsec,ArideA3F311,18,DEAD 
Monitor5-8.txt,2024-03-22 09:00:00,2024-03-26 08:59:00,2,M,Dsec,ArideA3F311,19,DEAD 
Monitor5-8.txt,2024-03-22 09:00:00,2024-03-26 08:59:00,2,M,Dsec,ArideA3F311,20,DEAD 
Monitor6-8.txt,2024-03-30 09:00:00,2024-04-03 08:59:00,3,M,Dsec,ArideA3F311,1,DEAD
Monitor6-8.txt,2024-03-30 09:00:00,2024-04-03 08:59:00,3,M,Dsec,ArideA3F311,2,DEAD 
Monitor6-8.txt,2024-03-30 09:00:00,2024-04-03 08:59:00,3,M,Dsec,ArideA3F311,3,OK 
Monitor6-8.txt,2024-03-30 09:00:00,2024-04-03 08:59:00,3,M,Dsec,ArideA3F311,4,DEAD 
Monitor6-8.txt,2024-03-30 09:00:00,2024-04-03 08:59:00,3,M,Dsec,ArideA3F311,5,DEAD 
Monitor6-8.txt,2024-03-30 09:00:00,2024-04-03 08:59:00,3,M,Dsec,ArideA3F311,6,OK 
Monitor6-8.txt,2024-03-30 09:00:00,2024-04-03 08:59:00,3,M,Dsec,ArideA3F311,7,DEAD 
Monitor6-8.txt,2024-03-30 09:00:00,2024-04-03 08:59:00,3,M,Dsec,ArideA3F311,8,DEAD 
Monitor6-8.txt,2024-03-30 09:00:00,2024-04-03 08:59:00,3,M,Dsec,ArideA3F311,9,OK 
Monitor6-8.txt,2024-03-30 09:00:00,2024-04-03 08:59:00,3,M,Dsec,ArideA3F311,10,DEAD 
Monitor6-8.txt,2024-03-30 09:00:00,2024-04-03 08:59:00,3,M,Dsec,ArideA3F311,11,DEAD  
Monitor6-8.txt,2024-03-30 09:00:00,2024-04-03 08:59:00,3,M,Dsec,ArideA3F311,12,DEAD 
Monitor6-8.txt,2024-03-30 09:00:00,2024-04-03 08:59:00,3,M,Dsec,ArideA3F311,13,OK 
Monitor6-8.txt,2024-03-30 09:00:00,2024-04-03 08:59:00,3,M,Dsec,Aride3312,14,OK 
Monitor6-8.txt,2024-03-30 09:00:00,2024-04-03 08:59:00,3,M,Dsec,Aride3312,15,DEAD 
Monitor6-8.txt,2024-03-30 09:00:00,2024-04-03 08:59:00,3,M,Dsec,Aride3312,16,DEAD 
Monitor6-8.txt,2024-03-30 09:00:00,2024-04-03 08:59:00,3,M,Dsec,Aride3312,17,DEAD 
Monitor6-8.txt,2024-03-30 09:00:00,2024-04-03 08:59:00,3,M,Dsec,Aride3312,18,DEAD 
Monitor6-8.txt,2024-03-30 09:00:00,2024-04-03 08:59:00,3,M,Dsec,Aride3312,19,DEAD 
Monitor6-8.txt,2024-03-30 09:00:00,2024-04-03 08:59:00,3,M,Dsec,Aride3312,20,DEAD 
Monitor6-8.txt,2024-03-30 09:00:00,2024-04-03 08:59:00,3,M,Dsec,Aride3312,21,DEAD 
Monitor6-8.txt,2024-03-30 09:00:00,2024-04-03 08:59:00,3,M,Dsec,Aride3312,22,DEAD 
Monitor6-8.txt,2024-03-30 09:00:00,2024-04-03 08:59:00,3,M,Dsec,Aride3312,23,DEAD  
Monitor6-8.txt,2024-03-30 09:00:00,2024-04-03 08:59:00,3,M,Dsec,Aride3312,24,DEAD 
Monitor6-8.txt,2024-03-30 09:00:00,2024-04-03 08:59:00,3,M,Dsec,Aride3312,25,DEAD
Monitor6-8.txt,2024-03-30 09:00:00,2024-04-03 08:59:00,3,M,Dsec,Aride3312,26,DEAD 
